0.243028,0.583259,0.692532,1.67701,-0.503505
0.188723,0.550535,0.634789,1.26449,-0.230714
0.146468,0.513245,0.524092,0.952342,0.047724
0.192365,0.694559,0.288527,0.660586,0.231675
0.47615,1.34191,-0.145543,0.227531,0.131875
0.7301,1.8636,-0.370812,0.00999546,-0.0109552
0.77121,2.21377,-0.432395,-0.0250108,-0.031671
0.698442,2.60047,-0.47848,-0.0123681,4.18679e-05
0.610807,2.88494,-0.51099,0.0336159,0.0413069
3.0471,0.242525,0.16544,0.0594565,-0.00917593
2.72955,0.356099,0.131459,0.0831683,-0.00631329
2.26914,0.592418,0.0668501,0.09491,5.93323e-05
1.71635,0.778096,0.00524604,0.0306792,0.00157004
0.900183,0.630223,0.0282603,-0.210876,0.0283579
0.281025,0.392475,0.290841,-0.469589,0.172747
0.206335,0.47953,0.894396,-0.579019,0.379235
0.320762,0.778189,1.68961,-0.627574,0.365518
0.362547,0.994299,2.15338,-0.651874,0.139476
0.356134,1.08265,2.32565,-0.670494,-0.0576112
2.95996,0.441609,0.317076,0.105965,-0.0285638
2.63489,0.604465,0.230668,0.137345,-0.0121635
2.18782,0.864913,0.128086,0.150071,0.0018509
1.7251,1.0352,0.0804487,0.0944512,-0.00237001
1.07232,0.924867,0.145732,-0.0766986,-0.0133532
0.439909,0.667141,0.426995,-0.318141,0.0481603
0.257354,0.68958,0.991655,-0.483292,0.148452
0.326404,0.913739,1.63181,-0.575041,0.100162
0.38022,1.09048,2.03287,-0.621359,-0.0482538
0.395623,1.16996,2.20011,-0.643738,-0.167852
2.67541,0.700649,0.597303,0.271843,-0.0727087
2.41442,0.888905,0.446497,0.292547,-0.0262697
2.03102,1.1164,0.321115,0.267332,0.0134853
1.62893,1.25892,0.303114,0.203874,0.0132591
1.11498,1.25616,0.402249,0.121851,-0.0206897
0.58179,1.14838,0.669055,-0.0203651,-0.0439936
0.351799,1.12672,1.09074,-0.251431,-0.0500539
0.381479,1.22438,1.50982,-0.454184,-0.103734
0.447068,1.35651,1.83092,-0.542698,-0.168649
0.493172,1.43698,2.00995,-0.564165,-0.206967
1.79043,0.927591,1.14152,0.647296,-0.184273
1.74362,1.01026,0.975803,0.609273,-0.0382629
1.55962,1.13448,0.829305,0.512711,0.131106
1.28875,1.29025,0.754861,0.414615,0.170909
0.902301,1.42671,0.764702,0.350395,0.0924957
0.54453,1.50445,0.888971,0.270651,0.0132925
0.424629,1.57405,1.0692,0.052467,-0.0377974
0.491921,1.68638,1.29571,-0.231596,-0.107499
0.578603,1.82371,1.53531,-0.343732,-0.159453
0.622829,1.89056,1.70378,-0.323939,-0.171567
0.814484,1.04752,1.70525,0.950838,-0.279033
0.828861,0.964784,1.63888,0.915894,-0.00423992
0.797692,0.903444,1.56456,0.863838,0.393314
0.75194,1.02913,1.42965,0.799642,0.605334
0.643635,1.34785,1.1889,0.649299,0.511869
0.523974,1.67837,1.02118,0.462129,0.29424
0.517601,1.93323,0.979078,0.258272,0.168281
0.609247,2.14353,1.05044,0.0287369,0.0156854
0.663724,2.24843,1.21342,-0.00163732,-0.111748
0.650137,2.24925,1.33483,0.13113,-0.161159
0.486188,1.01678,1.84818,1.09335,-0.316866
0.480925,0.90431,1.80165,1.07929,0.0170657
0.484848,0.776492,1.72986,1.06288,0.538957
0.499684,0.810603,1.56906,1.06029,0.935683
0.541127,1.09685,1.27489,0.926198,1.04471
0.625415,1.63754,0.978457,0.609125,0.77349
0.707542,2.10629,0.786417,0.336134,0.454277
0.765893,2.3546,0.759485,0.202232,0.155008
0.728465,2.42802,0.894282,0.323969,-0.0700686
0.654784,2.41141,0.995039,0.547938,-0.169605
0.374754,0.873008,1.67321,1.34138,-0.364172
0.352386,0.802951,1.60054,1.34141,-0.0306793
0.356294,0.70585,1.47395,1.28209,0.566135
0.378483,0.691079,1.21708,1.2057,1.08648
0.45326,0.85509,0.931969,1.04345,1.2706
0.701545,1.37541,0.644564,0.673876,1.04456
1.0027,2.01817,0.283943,0.279164,0.571183
1.07852,2.31338,0.151653,0.194877,0.22201
0.911425,2.45648,0.3067,0.431309,-0.00655257
0.726281,2.51529,0.473463,0.724195,-0.135784
0.307778,0.725193,1.30529,1.66917,-0.425115
0.277527,0.696727,1.21111,1.62995,-0.146467
0.257803,0.640256,1.03972,1.45342,0.360384
0.26232,0.601614,0.809154,1.20542,0.913907
0.335593,0.70908,0.606506,0.972529,1.13237
0.671643,1.23746,0.267549,0.568617,0.880177
1.10196,1.94468,-0.159354,0.152622,0.383256
1.18395,2.26089,-0.297253,0.0924164,0.154292
0.996607,2.50288,-0.27236,0.272407,0.0530221
0.750665,2.69339,-0.210583,0.534755,-0.00781798
0.277898,0.645781,0.944261,1.86548,-0.540569
0.250513,0.630591,0.883818,1.70168,-0.319984
0.207845,0.592434,0.758169,1.38919,0.0208451
0.183646,0.547409,0.598824,1.07183,0.436674
0.247302,0.676729,0.402616,0.796954,0.685508
0.584655,1.27706,0.00338776,0.363988,0.460634
0.940097,1.90463,-0.316324,0.0550295,0.133428
0.999444,2.2442,-0.404099,0.0193107,0.0416915
0.861074,2.57204,-0.442263,0.10451,0.0407308
0.68248,2.82897,-0.467236,0.239931,0.067305
0.26072,0.600739,0.715552,1.94603,-0.664283
0.242405,0.584433,0.689601,1.67822,-0.498882
0.188253,0.551965,0.634566,1.26318,-0.223572
0.146563,0.514512,0.524675,0.951559,0.0499645
0.192549,0.695519,0.288346,0.658894,0.231539
0.476183,1.34156,-0.145563,0.226864,0.13133
0.730038,1.86335,-0.370681,0.00996249,-0.0109143
0.771064,2.2137,-0.432331,-0.0249996,-0.0315406
0.698206,2.60046,-0.478478,-0.0122803,0.000117052
0.610664,2.88488,-0.511033,0.0337454,0.0412681
3.04712,0.242819,0.165155,0.0595783,-0.00919306
2.72976,0.356438,0.13131,0.0832376,-0.00627856
2.26927,0.592674,0.0668113,0.0948816,0.000128015
1.71612,0.778325,0.00504966,0.0305766,0.00161233
0.900606,0.630998,0.0277279,-0.210591,0.0284271
0.281886,0.393059,0.290276,-0.469157,0.173162
0.206568,0.479766,0.894321,-0.578956,0.380103
0.320628,0.778324,1.68979,-0.627704,0.365902
0.362375,0.994215,2.15364,-0.652027,0.139396
0.35614,1.08247,2.32599,-0.670586,-0.0576644
2.95993,0.441697,0.316824,0.106189,-0.0285101
2.63505,0.604594,0.230594,0.137462,-0.0120438
2.18793,0.865016,0.128179,0.149992,0.00200311
1.72486,1.03534,0.0804045,0.0942586,-0.00229763
1.07254,0.925549,0.145269,-0.0765706,-0.0132895
0.440982,0.668339,0.426251,-0.317544,0.0483611
0.257729,0.69018,0.991398,-0.483053,0.148984
0.326263,0.913983,1.63195,-0.575102,0.100496
0.380102,1.09046,2.03298,-0.621407,-0.0481155
0.395744,1.16987,2.20034,-0.643731,-0.167646
2.6752,0.700514,0.597366,0.271994,-0.0726242
2.41441,0.888765,0.446587,0.292586,-0.026134
2.03105,1.11623,0.321069,0.267052,0.0136101
1.62868,1.25872,0.302716,0.203369,0.0132269
1.11492,1.25632,0.401512,0.121524,-0.0208018
0.582557,1.14927,0.66811,-0.0200333,-0.0439707
0.352187,1.1274,1.09013,-0.25101,-0.0498562
0.381349,1.22459,1.50975,-0.454149,-0.103504
0.447044,1.35648,1.83086,-0.542661,-0.168474
0.493433,1.43706,2.00996,-0.56405,-0.206791
1.79022,0.927372,1.14171,0.647122,-0.18425
1.74354,1.00995,0.975995,0.609126,-0.0383287
1.55967,1.1337,0.829207,0.51211,0.130902
1.28832,1.28915,0.754319,0.413521,0.170498
0.90169,1.42629,0.764138,0.349723,0.0920712
0.544463,1.50461,0.888578,0.270691,0.0131822
0.424598,1.57427,1.06881,0.0527452,-0.0377424
0.491734,1.6864,1.29548,-0.231433,-0.107396
0.578609,1.82369,1.53514,-0.343502,-0.159391
0.623079,1.89073,1.70362,-0.323578,-0.171557
0.814341,1.04721,1.7052,0.950628,-0.27905
0.828618,0.964622,1.63911,0.915869,-0.00430044
0.79718,0.903063,1.56529,0.863984,0.393688
0.750932,1.0283,1.43075,0.799816,0.606124
0.64271,1.34736,1.18956,0.649315,0.512221
0.523627,1.67823,1.02137,0.46218,0.294258
0.517375,1.93293,0.97904,0.258424,0.168329
0.609039,2.14325,1.05026,0.0290043,0.0157806
0.663694,2.2484,1.21321,-0.00113801,-0.111742
0.650284,2.24937,1.33465,0.131681,-0.161238
0.486156,1.01649,1.84808,1.09327,-0.316832
0.48085,0.904208,1.8018,1.07927,0.0170778
0.484729,0.776494,1.73033,1.06295,0.539294
0.4995,0.810621,1.56971,1.06035,0.936081
0.540828,1.0968,1.27564,0.926181,1.04476
0.625326,1.63734,0.978912,0.609246,0.773478
0.707641,2.10563,0.786711,0.336455,0.454582
0.765888,2.35408,0.759592,0.20254,0.15525
0.728432,2.42789,0.894313,0.324295,-0.0701271
0.654883,2.41138,0.995072,0.548116,-0.169741
0.37472,0.872957,1.67324,1.34161,-0.364185
0.352361,0.802938,1.60072,1.34148,-0.0307357
0.356315,0.705837,1.47427,1.28208,0.566271
0.378473,0.691096,1.21754,1.20573,1.08642
0.453104,0.855093,0.932508,1.04352,1.27037
0.701436,1.37548,0.645153,0.674365,1.04472
1.00273,2.01796,0.284869,0.279967,0.571901
1.07845,2.31316,0.152274,0.195239,0.222376
0.911298,2.45641,0.307059,0.431482,-0.00664806
0.72629,2.51527,0.473571,0.724158,-0.135942
0.307771,0.725278,1.30538,1.66949,-0.425292
0.277509,0.696724,1.21122,1.63002,-0.146731
0.257814,0.640178,1.03983,1.45335,0.360379
0.26231,0.601569,0.809315,1.20558,0.913809
0.335478,0.709059,0.606631,0.972836,1.13224
0.671283,1.23754,0.267828,0.569269,0.880745
1.10171,1.94483,-0.159065,0.152915,0.383904
1.18376,2.2609,-0.297036,0.0924801,0.154523
0.996333,2.50301,-0.272228,0.272572,0.052912
0.750491,2.69355,-0.210646,0.534825,-0.00800548
0.277819,0.645811,0.944328,1.86561,-0.540747
0.250448,0.630568,0.883881,1.70171,-0.320323
0.207812,0.59241,0.758303,1.3891,0.0206816
0.183631,0.547484,0.59899,1.07182,0.436559
0.24722,0.676805,0.402692,0.79722,0.685534
0.584326,1.27732,0.00342258,0.364473,0.461151
0.939859,1.90478,-0.316284,0.0551797,0.133812
0.999198,2.24423,-0.404069,0.0193479,0.0418583
0.860671,2.5722,-0.442317,0.104626,0.0406685
0.682177,2.82912,-0.467356,0.240055,0.0670981
0.26061,0.60074,0.7155,1.94593,-0.664314
0.242309,0.58444,0.689516,1.67821,-0.499065
0.188195,0.551976,0.634599,1.26298,-0.223883
0.146509,0.514644,0.524809,0.95127,0.0495914
0.192462,0.695832,0.288409,0.658996,0.231622
0.475967,1.34229,-0.145777,0.227064,0.131767
0.729777,1.86368,-0.370698,0.0100634,-0.0107063
0.770825,2.21389,-0.432334,-0.0250034,-0.0314207
0.697922,2.60062,-0.478512,-0.012231,0.00015872
0.610482,2.88494,-0.511092,0.0338463,0.0412077
3.04714,0.243115,0.164869,0.0597002,-0.0092098
2.72997,0.356784,0.131161,0.0833085,-0.00624463
2.2694,0.592965,0.066784,0.0948732,0.000190933
1.71613,0.77846,0.00496369,0.0305765,0.00164738
0.901163,0.6311,0.0273774,-0.210341,0.0285503
0.282443,0.393026,0.289908,-0.468955,0.173759
0.20671,0.479858,0.894361,-0.578972,0.381058
0.32049,0.778451,1.68999,-0.62784,0.366295
0.362203,0.994132,2.15391,-0.652181,0.139318
0.356147,1.08229,2.32633,-0.670678,-0.0577182
2.95989,0.441786,0.316572,0.106415,-0.0284571
2.6352,0.604728,0.230524,0.137584,-0.011925
2.18806,0.865134,0.12831,0.14994,0.00215478
1.72474,1.03543,0.0805045,0.0941613,-0.00221653
1.07285,0.925824,0.145091,-0.076373,-0.0131796
0.441643,0.668786,0.425905,-0.317185,0.0487363
0.25792,0.69053,0.991391,-0.482969,0.149629
0.326112,0.914214,1.63211,-0.575177,0.100841
0.379984,1.09043,2.03309,-0.621457,-0.0479755
0.395866,1.16978,2.20058,-0.643726,-0.16744
2.67499,0.700368,0.597438,0.272174,-0.0725502
2.41438,0.888658,0.446724,0.292668,-0.0259833
2.03108,1.11615,0.321224,0.26693,0.0137943
1.62849,1.2586,0.302726,0.20317,0.0132935
1.1148,1.25635,0.401341,0.121529,-0.0207867
0.582823,1.14977,0.667891,-0.019635,-0.0437985
0.352299,1.12789,1.08999,-0.25072,-0.0495673
0.3812,1.22479,1.50973,-0.454137,-0.103263
0.447019,1.35645,1.8308,-0.542626,-0.1683
0.493694,1.43714,2.00996,-0.563935,-0.206616
1.79003,0.92708,1.14187,0.647045,-0.184258
1.74342,1.00977,0.97622,0.609122,-0.0383171
1.55978,1.13346,0.829284,0.51206,0.130963
1.28824,1.28869,0.754027,0.413377,0.170256
0.901068,1.42606,0.763861,0.349674,0.0916722
0.544411,1.50476,0.888831,0.271034,0.0137399
0.42474,1.57444,1.06886,0.0532543,-0.0370443
0.49158,1.68641,1.29533,-0.231204,-0.107157
0.578616,1.82367,1.53497,-0.343267,-0.159321
0.623329,1.89091,1.70346,-0.323218,-0.171548
0.814206,1.04688,1.70514,0.950425,-0.279074
0.828404,0.964473,1.6393,0.915869,-0.00439325
0.796742,0.902574,1.5659,0.864367,0.393738
0.749527,1.02654,1.43169,0.800887,0.605877
0.641003,1.3466,1.18966,0.649856,0.511264
0.5245,1.67777,1.02266,0.462497,0.296336
0.518405,1.93175,0.980382,0.259285,0.170818
0.609013,2.14266,1.05038,0.0295062,0.0164558
0.66367,2.24835,1.21301,-0.000626376,-0.111695
0.650431,2.24949,1.33447,0.132229,-0.161317
0.486124,1.0162,1.848,1.0932,-0.316799
0.480751,0.904072,1.80197,1.07927,0.0170358
0.484265,0.775989,1.73103,1.06337,0.539277
0.497665,0.808355,1.57109,1.062,0.936017
0.538788,1.09527,1.27622,0.927299,1.04438
0.626551,1.63676,0.981056,0.609193,0.774921
0.708789,2.10312,0.78966,0.337576,0.457415
0.76594,2.35298,0.760318,0.202982,0.156171
0.728391,2.42773,0.894375,0.324614,-0.0701366
0.654983,2.41135,0.995103,0.548293,-0.169877
0.374691,0.872894,1.6733,1.34184,-0.364194
0.352317,0.802895,1.6009,1.34159,-0.0308141
0.356073,0.705471,1.47458,1.28239,0.566197
0.377537,0.689858,1.21776,1.20674,1.08622
0.45215,0.854142,0.932443,1.04413,1.27018
0.701694,1.37564,0.646888,0.674185,1.04491
1.00256,2.01683,0.287395,0.280562,0.573177
1.07824,2.3126,0.153116,0.195418,0.222872
0.911147,2.45631,0.307363,0.431588,-0.00674265
0.726299,2.51524,0.473654,0.724104,-0.136099
0.307768,0.725339,1.30549,1.66984,-0.425461
0.277487,0.696708,1.21135,1.63011,-0.14698
0.257759,0.640021,1.03991,1.45342,0.360387
0.262095,0.60126,0.809298,1.20597,0.91367
0.335232,0.708832,0.606521,0.973145,1.13198
0.67119,1.23756,0.268159,0.569311,0.880864
1.10148,1.94462,-0.158554,0.152976,0.384439
1.18353,2.26075,-0.296777,0.0925022,0.154746
0.996044,2.50305,-0.272107,0.272709,0.0528042
0.750321,2.69368,-0.210719,0.534873,-0.00818534
0.277741,0.645832,0.944397,1.86575,-0.540922
0.250385,0.630554,0.883956,1.70177,-0.320652
0.207785,0.592416,0.758486,1.38913,0.0205892
0.183609,0.547565,0.599174,1.07191,0.436525
0.247147,0.676798,0.402704,0.797347,0.685316
0.584161,1.27721,0.0034628,0.364612,0.461201
0.939689,1.9047,-0.31619,0.0552491,0.134113
0.998959,2.24417,-0.404017,0.0193837,0.0420221
0.860273,2.5723,-0.442358,0.104747,0.0406124
0.681881,2.82924,-0.467469,0.240179,0.0668962
0.2605,0.600745,0.715455,1.94585,-0.664344
0.242222,0.584486,0.689471,1.67829,-0.499245
0.188169,0.552131,0.634784,1.26309,-0.224109
0.14648,0.514898,0.525053,0.951161,0.0493668
0.192369,0.695894,0.28847,0.658943,0.231287
0.475756,1.34212,-0.1457,0.22719,0.131683
0.729607,1.8637,-0.370627,0.0101247,-0.0105772
0.770634,2.21395,-0.4323,-0.0249956,-0.0312927
0.697661,2.60071,-0.478524,-0.0121626,0.000216304
0.610313,2.88495,-0.511138,0.0339572,0.0411554
3.04726,0.243539,0.16458,0.0598033,-0.00919937
2.73024,0.357171,0.131011,0.0833715,-0.00620065
2.2696,0.593273,0.0667637,0.0948789,0.000253427
1.71643,0.778454,0.00497472,0.0306757,0.00167328
0.901873,0.630551,0.027237,-0.210111,0.0287248
0.282727,0.392412,0.289755,-0.468962,0.174529
0.206767,0.479813,0.894516,-0.579063,0.382098
0.320348,0.778569,1.6902,-0.627982,0.366699
0.362031,0.994047,2.15417,-0.652336,0.139241
0.356156,1.08211,2.32668,-0.670772,-0.0577728
2.95966,0.441784,0.316541,0.10661,-0.0283968
2.6353,0.604839,0.23052,0.137701,-0.0118034
2.18819,0.865226,0.128493,0.149914,0.00231213
1.72477,1.03541,0.0807517,0.0941574,-0.00211927
1.07326,0.925729,0.14525,-0.0760866,-0.0130233
0.441989,0.668597,0.425984,-0.317008,0.0492633
0.257954,0.690649,0.991627,-0.483029,0.150378
0.325952,0.91443,1.6323,-0.575265,0.101196
0.379866,1.09041,2.03321,-0.621507,-0.0478339
0.395988,1.16969,2.20081,-0.643721,-0.167234
2.67353,0.700116,0.59857,0.272509,-0.0725264
2.41395,0.888515,0.447239,0.292861,-0.0257827
2.03092,1.11596,0.321831,0.267065,0.01426
1.62808,1.2583,0.303552,0.203472,0.0138772
1.11449,1.25622,0.402087,0.122033,-0.0203373
0.582753,1.14999,0.668353,-0.0191205,-0.0434999
0.352156,1.12818,1.09022,-0.250591,-0.0492751
0.381022,1.22497,1.50978,-0.454162,-0.103028
0.446995,1.35642,1.83075,-0.542591,-0.168126
0.493955,1.43722,2.00996,-0.56382,-0.206442
1.78714,0.928001,1.14205,0.648899,-0.184893
1.74172,1.00996,0.976902,0.61028,-0.0378189
1.55753,1.13261,0.831874,0.513892,0.134316
1.28525,1.28676,0.758505,0.416681,0.175877
0.899669,1.42455,0.766798,0.352096,0.0955118
0.544005,1.50455,0.889518,0.271862,0.0146445
0.424459,1.57463,1.06884,0.0535641,-0.0369214
0.491345,1.68644,1.29519,-0.23108,-0.107068
0.578621,1.82365,1.53481,-0.34304,-0.159262
0.623581,1.89108,1.7033,-0.322858,-0.17154
0.813406,1.04696,1.70469,0.950941,-0.279142
0.827481,0.964201,1.63936,0.916686,-0.00221004
0.794825,0.901062,1.56709,0.8671,0.402344
0.747067,1.02229,1.43524,0.806332,0.618592
0.640083,1.34135,1.19422,0.654747,0.520547
0.524091,1.67601,1.02411,0.463899,0.298587
0.517959,1.93135,0.980478,0.259437,0.170872
0.608703,2.1424,1.05022,0.0296836,0.016455
0.66363,2.24833,1.2128,-0.000138975,-0.111702
0.65058,2.24961,1.3343,0.132776,-0.161398
0.48604,1.01591,1.84788,1.09319,-0.316605
0.480722,0.903755,1.80198,1.07944,0.0187795
0.484539,0.775472,1.73105,1.06434,0.545129
0.498188,0.806989,1.57243,1.06376,0.942681
0.538679,1.09258,1.27922,0.929276,1.04788
0.625781,1.63516,0.982362,0.609845,0.775819
0.708126,2.10253,0.789801,0.337231,0.457194
0.76563,2.35262,0.760312,0.202912,0.156053
0.728326,2.42762,0.89439,0.324904,-0.0702392
0.655082,2.41132,0.995133,0.548467,-0.170017
0.37458,0.872785,1.67345,1.34212,-0.36437
0.352031,0.802954,1.60103,1.34179,-0.0325966
0.355028,0.705542,1.47384,1.28263,0.561167
0.375824,0.690081,1.21411,1.20652,1.0816
0.451297,0.855131,0.928875,1.04297,1.26803
0.701408,1.3761,0.645422,0.673047,1.04398
1.00228,2.01653,0.286798,0.279679,0.572788
1.07799,2.31228,0.153102,0.19515,0.222781
0.91098,2.4562,0.307535,0.431626,-0.00689976
0.72631,2.5152,0.47371,0.724035,-0.136253
0.307681,0.725359,1.30556,1.67031,-0.425869
0.27706,0.696684,1.21081,1.6307,-0.149566
0.25586,0.639653,1.03595,1.45466,0.353018
0.25888,0.600562,0.800138,1.20595,0.9066
0.333669,0.709146,0.599644,0.971658,1.12863
0.671359,1.23819,0.265702,0.567935,0.879423
1.1014,1.94435,-0.158867,0.152503,0.384357
1.18327,2.26048,-0.296645,0.0924397,0.154865
0.995739,2.50301,-0.27201,0.272816,0.0526913
0.750158,2.69376,-0.210802,0.534899,-0.00835646
0.277645,0.645847,0.944433,1.86593,-0.541162
0.25021,0.630513,0.883743,1.70198,-0.32166
0.207205,0.592287,0.75724,1.38936,0.0180519
0.182589,0.547385,0.596485,1.07152,0.433436
0.246583,0.676829,0.400489,0.796643,0.683458
0.584229,1.27711,0.00273957,0.364117,0.460541
0.939616,1.90445,-0.316166,0.0551819,0.134269
0.998726,2.24402,-0.403953,0.0194144,0.0421758
0.85988,2.57234,-0.442385,0.104873,0.0405627
0.681595,2.82931,-0.467573,0.240303,0.0666995
0.260389,0.600745,0.715416,1.9458,-0.664411
0.242122,0.584508,0.689416,1.67844,-0.499553
0.188075,0.552212,0.634851,1.26322,-0.224667
0.146334,0.515086,0.525018,0.950931,0.0487383
0.192249,0.69592,0.28828,0.658719,0.23065
0.475751,1.34169,-0.145678,0.227082,0.131407
0.729571,1.86349,-0.370515,0.0101102,-0.0105015
0.770498,2.21388,-0.43223,-0.0249768,-0.0311542
0.697426,2.60069,-0.478511,-0.0120735,0.000291134
0.610158,2.88491,-0.511172,0.0340786,0.0411117
3.04728,0.243839,0.16429,0.0599258,-0.00921495
2.73045,0.35752,0.130858,0.0834426,-0.00616704
2.26972,0.593565,0.0667316,0.0948701,0.000313347
1.71643,0.77858,0.00489449,0.0306735,0.00170229
0.902272,0.630629,0.0270923,-0.209837,0.0288408
0.283046,0.392442,0.289933,-0.468559,0.175017
0.20681,0.479935,0.89472,-0.578915,0.382908
0.320277,0.778724,1.69042,-0.628215,0.367176
0.361896,0.993993,2.15449,-0.652542,0.139174
0.356181,1.08194,2.32706,-0.67089,-0.0578321
2.95962,0.441872,0.316295,0.106836,-0.0283436
2.63545,0.604972,0.230452,0.137822,-0.011687
2.18832,0.865338,0.128619,0.149858,0.00245605
1.72465,1.03548,0.0808471,0.0940467,-0.00205235
1.07342,0.925933,0.14521,-0.0759008,-0.0129291
0.44223,0.66892,0.426279,-0.316504,0.0495718
0.25797,0.690926,0.991824,-0.482767,0.150921
0.325877,0.914731,1.6325,-0.575439,0.10158
0.379782,1.09043,2.03337,-0.621607,-0.0476941
0.396123,1.16963,2.20108,-0.643739,-0.167032
2.6733,0.699983,0.598662,0.272666,-0.072445
2.41394,0.888388,0.447383,0.292926,-0.0256487
2.03099,1.11582,0.321972,0.266887,0.0143934
1.62789,1.2581,0.303542,0.203173,0.0138692
1.11422,1.25612,0.401971,0.12192,-0.0204177
0.582637,1.15018,0.668429,-0.0188156,-0.0434361
0.352069,1.12842,1.09019,-0.250281,-0.0490354
0.380957,1.2253,1.5098,-0.454233,-0.102805
0.447035,1.3565,1.83076,-0.542622,-0.167968
0.494232,1.43734,2.01002,-0.56374,-0.206266
1.7869,0.927806,1.14225,0.648764,-0.184876
1.74161,1.00972,0.977179,0.610226,-0.0378512
1.55757,1.13206,0.832221,0.513657,0.134265
1.28483,1.28589,0.758765,0.416237,0.175651
0.898766,1.4241,0.76681,0.35183,0.0950586
0.543545,1.50459,0.889492,0.271992,0.014482
0.424248,1.57478,1.06868,0.0538418,-0.0368463
0.491175,1.68654,1.29502,-0.230928,-0.106961
0.578664,1.82369,1.53467,-0.34283,-0.159208
0.623836,1.89126,1.70318,-0.322519,-0.171531
0.813253,1.04665,1.70463,0.950747,-0.279166
0.827241,0.964061,1.63957,0.916678,-0.00227406
0.794374,0.900762,1.56782,0.867306,0.402692
0.746187,1.0215,1.43639,0.806704,0.619296
0.639108,1.34072,1.19492,0.654983,0.520751
0.523631,1.67583,1.02436,0.463975,0.298598
0.517699,1.93104,0.980544,0.259619,0.171021
0.608486,2.14213,1.05009,0.0299781,0.0166041
0.663604,2.24831,1.2126,0.000360964,-0.11169
0.65073,2.24973,1.33413,0.13332,-0.161477
0.486004,1.01562,1.84779,1.09312,-0.316573
0.480643,0.903652,1.80214,1.07942,0.0187846
0.484415,0.775472,1.73153,1.06442,0.545441
0.497991,0.806978,1.57307,1.06383,0.943042
0.538346,1.09241,1.27995,0.92926,1.04792
0.625594,1.6348,0.982895,0.609802,0.775841
0.708071,2.10178,0.790271,0.337441,0.457596
0.765553,2.35208,0.760479,0.203176,0.156336
0.728289,2.42749,0.894419,0.325222,-0.0702915
0.655186,2.41129,0.995165,0.548644,-0.170151
0.374546,0.87273,1.67349,1.34235,-0.364378
0.352006,0.802939,1.6012,1.34187,-0.0326315
0.355049,0.705521,1.47414,1.28264,0.561359
0.375813,0.69008,1.21459,1.20658,1.08157
0.451156,0.85511,0.929426,1.04297,1.26776
0.701373,1.37611,0.645876,0.673012,1.04381
1.00222,2.01608,0.287533,0.279982,0.573205
1.07786,2.31191,0.153604,0.195342,0.22307
0.91085,2.45609,0.307825,0.431748,-0.00699035
0.726326,2.51516,0.473792,0.723982,-0.136402
0.307674,0.725445,1.30565,1.67064,-0.426035
0.277045,0.696683,1.21093,1.63078,-0.149795
0.255883,0.63958,1.03608,1.45464,0.353134
0.258888,0.600518,0.800358,1.20615,0.90658
0.333595,0.709112,0.599773,0.971882,1.12841
0.671282,1.2382,0.265756,0.568017,0.879427
1.10122,1.94421,-0.158669,0.152534,0.384734
1.18305,2.26034,-0.296439,0.0924635,0.155057
0.995454,2.50304,-0.271888,0.27296,0.0525862
0.749993,2.69388,-0.210876,0.534948,-0.0085311
0.277566,0.64588,0.944503,1.86607,-0.54133
0.250149,0.6305,0.883819,1.70205,-0.32198
0.207186,0.592292,0.757432,1.38939,0.0179842
0.18259,0.54748,0.596699,1.0716,0.433438
0.246533,0.676839,0.400532,0.796769,0.683257
0.584075,1.277,0.0027598,0.364259,0.460572
0.939446,1.90436,-0.316093,0.0552478,0.134553
0.998484,2.24395,-0.403903,0.0194509,0.0423365
0.859484,2.57244,-0.442424,0.104997,0.0405082
0.681304,2.82943,-0.467685,0.240428,0.0665016
0.260278,0.60075,0.715376,1.94572,-0.664438
0.242034,0.584539,0.689366,1.67855,-0.499732
0.188046,0.552318,0.635015,1.26335,-0.224874
0.1463,0.5153,0.52524,0.950809,0.0485407
0.192156,0.695971,0.288323,0.658648,0.230326
0.475543,1.34152,-0.145606,0.227202,0.131318
0.729397,1.86351,-0.370444,0.0101688,-0.0103753
0.770306,2.21394,-0.432195,-0.0249688,-0.0310269
0.697168,2.60077,-0.478522,-0.012004,0.00034935
0.609992,2.88492,-0.511219,0.0341894,0.0410621
3.0473,0.244135,0.163995,0.0600471,-0.00922959
2.73063,0.357876,0.130699,0.0835122,-0.0061329
2.26948,0.593946,0.0666592,0.0948389,0.000377643
1.71476,0.779259,0.00474889,0.0305802,0.00173544
0.902336,0.633646,0.027161,-0.208891,0.0285845
0.285427,0.396683,0.289314,-0.466977,0.174236
0.207626,0.481672,0.893891,-0.578348,0.382981
0.32011,0.778982,1.69031,-0.628149,0.367396
0.361693,0.993874,2.1547,-0.652646,0.139093
0.356179,1.08174,2.32737,-0.670964,-0.057885
2.95976,0.441866,0.3159,0.107018,-0.0282716
2.63568,0.605075,0.230317,0.137923,-0.0115622
2.18833,0.865575,0.128814,0.149756,0.00257638
1.72282,1.03675,0.0818716,0.0934308,-0.00226467
1.06881,0.931573,0.148705,-0.0770673,-0.0139056
0.441665,0.679101,0.428299,-0.315831,0.0476852
0.258671,0.695141,0.990341,-0.481811,0.150237
0.325626,0.91488,1.63264,-0.575421,0.101914
0.37962,1.09026,2.03371,-0.621681,-0.0475349
0.396239,1.16952,2.20132,-0.64372,-0.166822
